nome_veiculo,cod_veiculo,cod_marca,ano_combustivel,ano_cod_combustivel,Ano,Combustivel,cod_combustivel
EQUINOX Premier 1.5 Turbo 172cv Aut.,9135,23,2024 Gasolina,2024-1,2024,Gasolina,1
EQUINOX Premier 1.5 Turbo 172cv Aut.,9135,23,2023 Gasolina,2023-1,2023,Gasolina,1
EQUINOX Premier 1.5 Turbo 172cv Aut.,9135,23,2022 Gasolina,2022-1,2022,Gasolina,1
EQUINOX Premier 1.5 Turbo 172cv Aut.,9135,23,2021 Gasolina,2021-1,2021,Gasolina,1
EQUINOX Premier 1.5 Turbo 172cv Aut.,9135,23,2020 Gasolina,2020-1,2020,Gasolina,1
EQUINOX Premier 2.0 Turbo AWD 262cv Aut.,8080,23,2020 Gasolina,2020-1,2020,Gasolina,1
EQUINOX Premier 2.0 Turbo AWD 262cv Aut.,8080,23,2019 Gasolina,2019-1,2019,Gasolina,1
EQUINOX Premier 2.0 Turbo AWD 262cv Aut.,8080,23,2018 Gasolina,2018-1,2018,Gasolina,1
EQUINOX RS 1.5 Turbo 172cv Aut.,9859,23,32000 Gasolina,32000-1,32000,Gasolina,1
EQUINOX RS 1.5 Turbo 172cv Aut.,9859,23,2024 Gasolina,2024-1,2024,Gasolina,1
EQUINOX RS 1.5 Turbo 172cv Aut.,9859,23,2023 Gasolina,2023-1,2023,Gasolina,1
EQUINOX RS 1.5 Turbo 172cv Aut.,9859,23,2022 Gasolina,2022-1,2022,Gasolina,1
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1998 Álcool,1998-2,1998,Álcool,2
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1997 Gasolina,1997-1,1997,Gasolina,1
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1997 Álcool,1997-2,1997,Álcool,2
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1996 Gasolina,1996-1,1996,Gasolina,1
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1996 Álcool,1996-2,1996,Álcool,2
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1995 Gasolina,1995-1,1995,Gasolina,1
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1995 Álcool,1995-2,1995,Álcool,2
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1994 Gasolina,1994-1,1994,Gasolina,1
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1993 Gasolina,1993-1,1993,Gasolina,1
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1992 Gasolina,1992-1,1992,Gasolina,1
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1991 Gasolina,1991-1,1991,Gasolina,1
Ipanema GL 1.8 MPFI / EFI /SL 4p,1078,23,1990 Gasolina,1990-1,1990,Gasolina,1
Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1079,23,1998 Gasolina,1998-1,1998,Gasolina,1
Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1079,23,1997 Gasolina,1997-1,1997,Gasolina,1
Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1079,23,1997 Álcool,1997-2,1997,Álcool,2
Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1079,23,1996 Gasolina,1996-1,1996,Gasolina,1
Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1079,23,1996 Álcool,1996-2,1996,Álcool,2
Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1079,23,1995 Gasolina,1995-1,1995,Gasolina,1
Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1079,23,1995 Álcool,1995-2,1995,Álcool,2
Ipanema GL/ Flair 2.0 MPFI / EFI 4p,1079,23,1994 Gasolina,1994-1,1994,Gasolina,1
Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1080,23,1995 Gasolina,1995-1,1995,Gasolina,1
Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1080,23,1995 Álcool,1995-2,1995,Álcool,2
Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1080,23,1994 Gasolina,1994-1,1994,Gasolina,1
Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1080,23,1993 Gasolina,1993-1,1993,Gasolina,1
Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1080,23,1992 Gasolina,1992-1,1992,Gasolina,1
Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1080,23,1991 Gasolina,1991-1,1991,Gasolina,1
Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1080,23,1990 Gasolina,1990-1,1990,Gasolina,1
Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,1080,23,1989 Gasolina,1989-1,1989,Gasolina,1
JOY Hatch 1.0 8V Black Edition Flex Mec.,8821,23,2021 Gasolina,2021-1,2021,Gasolina,1
JOY Hatch 1.0 8V Black Edition Flex Mec.,8821,23,2020 Gasolina,2020-1,2020,Gasolina,1
JOY Hatch 1.0 8V Flex 5p Mec.,8822,23,2021 Gasolina,2021-1,2021,Gasolina,1
JOY Hatch 1.0 8V Flex 5p Mec.,8822,23,2020 Gasolina,2020-1,2020,Gasolina,1
JOY Plus 1.0 8V 4p Flex Mec.,8887,23,2020 Gasolina,2020-1,2020,Gasolina,1
JOY Plus Black Ed.1.0 8V 4p Flex Mec.,8888,23,2021 Gasolina,2021-1,2021,Gasolina,1
JOY Plus Black Ed.1.0 8V 4p Flex Mec.,8888,23,2020 Gasolina,2020-1,2020,Gasolina,1
Kadett GL 2.0 MPFI / EFI,1081,23,1998 Gasolina,1998-1,1998,Gasolina,1
Kadett GL 2.0 MPFI / EFI,1081,23,1997 Gasolina,1997-1,1997,Gasolina,1
Kadett GL 2.0 MPFI / EFI,1081,23,1997 Álcool,1997-2,1997,Álcool,2
Kadett GL 2.0 MPFI / EFI,1081,23,1996 Gasolina,1996-1,1996,Gasolina,1
Kadett GL 2.0 MPFI / EFI,1081,23,1996 Álcool,1996-2,1996,Álcool,2
Kadett GL 2.0 MPFI / EFI,1081,23,1995 Gasolina,1995-1,1995,Gasolina,1
Kadett GL 2.0 MPFI / EFI,1081,23,1995 Álcool,1995-2,1995,Álcool,2
Kadett GL 2.0 MPFI / EFI,1081,23,1994 Gasolina,1994-1,1994,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1998 Gasolina,1998-1,1998,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1997 Gasolina,1997-1,1997,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1997 Álcool,1997-2,1997,Álcool,2
Kadett GL/SL/Lite/Turim 1.8,1082,23,1996 Gasolina,1996-1,1996,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1996 Álcool,1996-2,1996,Álcool,2
Kadett GL/SL/Lite/Turim 1.8,1082,23,1995 Gasolina,1995-1,1995,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1995 Álcool,1995-2,1995,Álcool,2
Kadett GL/SL/Lite/Turim 1.8,1082,23,1994 Gasolina,1994-1,1994,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1993 Gasolina,1993-1,1993,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1992 Gasolina,1992-1,1992,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1991 Gasolina,1991-1,1991,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1990 Gasolina,1990-1,1990,Gasolina,1
Kadett GL/SL/Lite/Turim 1.8,1082,23,1989 Gasolina,1989-1,1989,Gasolina,1
Kadett GLS 1.8 EFI / SL/e 1.8,1083,23,1995 Gasolina,1995-1,1995,Gasolina,1
Kadett GLS 1.8 EFI / SL/e 1.8,1083,23,1995 Álcool,1995-2,1995,Álcool,2
Kadett GLS 1.8 EFI / SL/e 1.8,1083,23,1994 Gasolina,1994-1,1994,Gasolina,1
Kadett GLS 1.8 EFI / SL/e 1.8,1083,23,1993 Gasolina,1993-1,1993,Gasolina,1
Kadett GLS 1.8 EFI / SL/e 1.8,1083,23,1992 Gasolina,1992-1,1992,Gasolina,1
Kadett GLS 1.8 EFI / SL/e 1.8,1083,23,1991 Gasolina,1991-1,1991,Gasolina,1
Kadett GLS 1.8 EFI / SL/e 1.8,1083,23,1990 Gasolina,1990-1,1990,Gasolina,1
Kadett GLS 1.8 EFI / SL/e 1.8,1083,23,1989 Gasolina,1989-1,1989,Gasolina,1
Kadett GLS 2.0 MPFI,1084,23,1998 Gasolina,1998-1,1998,Gasolina,1
Kadett GLS 2.0 MPFI,1084,23,1997 Gasolina,1997-1,1997,Gasolina,1
Kadett GSi / GS 2.0,1085,23,1995 Gasolina,1995-1,1995,Gasolina,1
Kadett GSi / GS 2.0,1085,23,1994 Gasolina,1994-1,1994,Gasolina,1
Kadett GSi / GS 2.0,1085,23,1993 Gasolina,1993-1,1993,Gasolina,1
Kadett GSi / GS 2.0,1085,23,1992 Gasolina,1992-1,1992,Gasolina,1
Kadett GSi / GS 2.0,1085,23,1991 Gasolina,1991-1,1991,Gasolina,1
Kadett GSi / GS 2.0,1085,23,1990 Gasolina,1990-1,1990,Gasolina,1
Kadett GSi / GS 2.0,1085,23,1989 Gasolina,1989-1,1989,Gasolina,1
Kadett GSi 2.0 Conversível,1086,23,1995 Gasolina,1995-1,1995,Gasolina,1
Kadett GSi 2.0 Conversível,1086,23,1994 Gasolina,1994-1,1994,Gasolina,1
Kadett GSi 2.0 Conversível,1086,23,1993 Gasolina,1993-1,1993,Gasolina,1
Kadett GSi 2.0 Conversível,1086,23,1992 Gasolina,1992-1,1992,Gasolina,1
Kadett Sport 2.0 MPFI / EFI,1087,23,1998 Gasolina,1998-1,1998,Gasolina,1
Kadett Sport 2.0 MPFI / EFI,1087,23,1997 Gasolina,1997-1,1997,Gasolina,1
Kadett Sport 2.0 MPFI / EFI,1087,23,1996 Gasolina,1996-1,1996,Gasolina,1
Kadett Sport 2.0 MPFI / EFI,1087,23,1996 Álcool,1996-2,1996,Álcool,2
Kadett Sport 2.0 MPFI / EFI,1087,23,1995 Gasolina,1995-1,1995,Gasolina,1
Kadett Sport 2.0 MPFI / EFI,1087,23,1995 Álcool,1995-2,1995,Álcool,2
Lumina,1088,23,1996 Gasolina,1996-1,1996,Gasolina,1
Lumina,1088,23,1995 Gasolina,1995-1,1995,Gasolina,1
Lumina,1088,23,1994 Gasolina,1994-1,1994,Gasolina,1
Lumina,1088,23,1993 Gasolina,1993-1,1993,Gasolina,1
Lumina,1088,23,1992 Gasolina,1992-1,1992,Gasolina,1
Lumina,1088,23,1991 Gasolina,1991-1,1991,Gasolina,1
Lumina,1088,23,1990 Gasolina,1990-1,1990,Gasolina,1
MALIBU LTZ 2.4 16V 171cv 4p,5276,23,2013 Gasolina,2013-1,2013,Gasolina,1
MALIBU LTZ 2.4 16V 171cv 4p,5276,23,2012 Gasolina,2012-1,2012,Gasolina,1
MALIBU LTZ 2.4 16V 171cv 4p,5276,23,2011 Gasolina,2011-1,2011,Gasolina,1
MALIBU LTZ 2.4 16V 171cv 4p,5276,23,2010 Gasolina,2010-1,2010,Gasolina,1
Marajo SL/SLe/Se,1089,23,1989 Gasolina,1989-1,1989,Gasolina,1
Marajo SL/SLe/Se,1089,23,1988 Gasolina,1988-1,1988,Gasolina,1
Marajo SL/SLe/Se,1089,23,1987 Gasolina,1987-1,1987,Gasolina,1
Marajo SL/SLe/Se,1089,23,1986 Gasolina,1986-1,1986,Gasolina,1
Marajo SL/SLe/Se,1089,23,1985 Gasolina,1985-1,1985,Gasolina,1
Meriva 1.8/ CD 1.8 MPFI 16V 122cv 5p,1090,23,2004 Gasolina,2004-1,2004,Gasolina,1
Meriva 1.8/ CD 1.8 MPFI 16V 122cv 5p,1090,23,2003 Gasolina,2003-1,2003,Gasolina,1
Meriva 1.8/ CD 1.8 MPFI 8V 102cv 5p,1091,23,2004 Gasolina,2004-1,2004,Gasolina,1
Meriva 1.8/ CD 1.8 MPFI 8V 102cv 5p,1091,23,2003 Gasolina,2003-1,2003,Gasolina,1
Meriva 1.8/ CD 1.8 MPFI FlexPower 8V,1092,23,2004 Gasolina,2004-1,2004,Gasolina,1
Meriva COLLECTION 1.4 8V ECONOFLEX 5p,6058,23,2012 Gasolina,2012-1,2012,Gasolina,1
Meriva Expres.EASYTRONIC 1.8 FlexPower,4767,23,2012 Gasolina,2012-1,2012,Gasolina,1
Meriva Expres.EASYTRONIC 1.8 FlexPower,4767,23,2011 Gasolina,2011-1,2011,Gasolina,1
Meriva Expres.EASYTRONIC 1.8 FlexPower,4767,23,2010 Gasolina,2010-1,2010,Gasolina,1
Meriva Expres.EASYTRONIC 1.8 FlexPower,4767,23,2009 Gasolina,2009-1,2009,Gasolina,1
Meriva Joy 1.4 MPFI 8V ECONOFLEX 5p,4768,23,2012 Gasolina,2012-1,2012,Gasolina,1
Meriva Joy 1.4 MPFI 8V ECONOFLEX 5p,4768,23,2011 Gasolina,2011-1,2011,Gasolina,1
Meriva Joy 1.4 MPFI 8V ECONOFLEX 5p,4768,23,2010 Gasolina,2010-1,2010,Gasolina,1
Meriva Joy 1.4 MPFI 8V ECONOFLEX 5p,4768,23,2009 Gasolina,2009-1,2009,Gasolina,1
Meriva Joy 1.8 MPFI 8V FlexPower,1093,23,2008 Gasolina,2008-1,2008,Gasolina,1
Meriva Joy 1.8 MPFI 8V FlexPower,1093,23,2007 Gasolina,2007-1,2007,Gasolina,1
Meriva Joy 1.8 MPFI 8V FlexPower,1093,23,2006 Gasolina,2006-1,2006,Gasolina,1
Meriva Joy 1.8 MPFI 8V FlexPower,1093,23,2005 Gasolina,2005-1,2005,Gasolina,1
Meriva Maxx 1.4 MPFI 8V ECONOFLEX 5p,4769,23,2012 Gasolina,2012-1,2012,Gasolina,1
Meriva Maxx 1.4 MPFI 8V ECONOFLEX 5p,4769,23,2011 Gasolina,2011-1,2011,Gasolina,1
Meriva Maxx 1.4 MPFI 8V ECONOFLEX 5p,4769,23,2010 Gasolina,2010-1,2010,Gasolina,1
Meriva Maxx 1.4 MPFI 8V ECONOFLEX 5p,4769,23,2009 Gasolina,2009-1,2009,Gasolina,1
Meriva Maxx 1.8 MPFI 8V FlexPower,1094,23,2008 Gasolina,2008-1,2008,Gasolina,1
Meriva Maxx 1.8 MPFI 8V FlexPower,1094,23,2007 Gasolina,2007-1,2007,Gasolina,1
Meriva Maxx 1.8 MPFI 8V FlexPower,1094,23,2006 Gasolina,2006-1,2006,Gasolina,1
Meriva Maxx 1.8 MPFI 8V FlexPower,1094,23,2005 Gasolina,2005-1,2005,Gasolina,1
Meriva Prem.EASYTRONIC 1.8 FlexPower 5p,4475,23,2012 Gasolina,2012-1,2012,Gasolina,1
Meriva Prem.EASYTRONIC 1.8 FlexPower 5p,4475,23,2011 Gasolina,2011-1,2011,Gasolina,1
Meriva Prem.EASYTRONIC 1.8 FlexPower 5p,4475,23,2010 Gasolina,2010-1,2010,Gasolina,1
Meriva Prem.EASYTRONIC 1.8 FlexPower 5p,4475,23,2009 Gasolina,2009-1,2009,Gasolina,1
Meriva Prem.EASYTRONIC 1.8 FlexPower 5p,4475,23,2008 Gasolina,2008-1,2008,Gasolina,1
Meriva Premium 1.8 MPFI 8V FlexPower,1095,23,2009 Gasolina,2009-1,2009,Gasolina,1
Meriva Premium 1.8 MPFI 8V FlexPower,1095,23,2008 Gasolina,2008-1,2008,Gasolina,1
Meriva Premium 1.8 MPFI 8V FlexPower,1095,23,2007 Gasolina,2007-1,2007,Gasolina,1
Meriva Premium 1.8 MPFI 8V FlexPower,1095,23,2006 Gasolina,2006-1,2006,Gasolina,1
Meriva Premium 1.8 MPFI 8V FlexPower,1095,23,2005 Gasolina,2005-1,2005,Gasolina,1
Meriva SS 1.8 MPFI 8V FlexPower 5p,3819,23,2009 Gasolina,2009-1,2009,Gasolina,1
Meriva SS 1.8 MPFI 8V FlexPower 5p,3819,23,2008 Gasolina,2008-1,2008,Gasolina,1
Meriva SS 1.8 MPFI 8V FlexPower 5p,3819,23,2007 Gasolina,2007-1,2007,Gasolina,1
Meriva SS 1.8 MPFI 8V FlexPower 5p,3819,23,2006 Gasolina,2006-1,2006,Gasolina,1
Meriva SS EASYTRONIC 1.8 FlexPower 5p,4770,23,2011 Gasolina,2011-1,2011,Gasolina,1
Meriva SS EASYTRONIC 1.8 FlexPower 5p,4770,23,2010 Gasolina,2010-1,2010,Gasolina,1
Meriva SS EASYTRONIC 1.8 FlexPower 5p,4770,23,2009 Gasolina,2009-1,2009,Gasolina,1
MONTANA  Sport 1.8 MPFI FlexPower 8V,1096,23,2010 Gasolina,2010-1,2010,Gasolina,1
MONTANA  Sport 1.8 MPFI FlexPower 8V,1096,23,2009 Gasolina,2009-1,2009,Gasolina,1
MONTANA  Sport 1.8 MPFI FlexPower 8V,1096,23,2008 Gasolina,2008-1,2008,Gasolina,1
MONTANA  Sport 1.8 MPFI FlexPower 8V,1096,23,2007 Gasolina,2007-1,2007,Gasolina,1
MONTANA  Sport 1.8 MPFI FlexPower 8V,1096,23,2006 Gasolina,2006-1,2006,Gasolina,1
MONTANA  Sport 1.8 MPFI FlexPower 8V,1096,23,2005 Gasolina,2005-1,2005,Gasolina,1
MONTANA  Sport 1.8 MPFI FlexPower 8V,1096,23,2004 Gasolina,2004-1,2004,Gasolina,1
MONTANA 1.2 Turbo Flex 12V 4p Mec.,10401,23,32000 Gasolina,32000-1,32000,Gasolina,1
MONTANA 1.2 Turbo Flex 12V 4p Mec.,10401,23,2025 Gasolina,2025-1,2025,Gasolina,1
MONTANA 1.2 Turbo Flex 12V 4p Mec.,10401,23,2024 Gasolina,2024-1,2024,Gasolina,1
MONTANA 1.2 Turbo Flex 12V 4p Mec.,10401,23,2023 Gasolina,2023-1,2023,Gasolina,1
MONTANA 1.4 8V Conquest ECONOFLEX  2p,4383,23,2010 Gasolina,2010-1,2010,Gasolina,1
MONTANA 1.4 8V Conquest ECONOFLEX  2p,4383,23,2009 Gasolina,2009-1,2009,Gasolina,1
MONTANA 1.4 8V Conquest ECONOFLEX  2p,4383,23,2008 Gasolina,2008-1,2008,Gasolina,1
MONTANA 1.8/ 1.8 Conquest FlexPower 8V,1097,23,2007 Gasolina,2007-1,2007,Gasolina,1
MONTANA 1.8/ 1.8 Conquest FlexPower 8V,1097,23,2006 Gasolina,2006-1,2006,Gasolina,1
MONTANA 1.8/ 1.8 Conquest FlexPower 8V,1097,23,2005 Gasolina,2005-1,2005,Gasolina,1
MONTANA 1.8/ 1.8 Conquest FlexPower 8V,1097,23,2004 Gasolina,2004-1,2004,Gasolina,1
MONTANA ARENA 1.4 ECONOFLEX  8V 2p,5107,23,2010 Gasolina,2010-1,2010,Gasolina,1
MONTANA COMBO 1.4 8V ECONOFLEX,5030,23,2010 Gasolina,2010-1,2010,Gasolina,1
MONTANA COMBO 1.4 8V ECONOFLEX,5030,23,2009 Gasolina,2009-1,2009,Gasolina,1
MONTANA COMBO 1.4 8V ECONOFLEX,5030,23,2008 Gasolina,2008-1,2008,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2021 Gasolina,2021-1,2021,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2020 Gasolina,2020-1,2020,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2019 Gasolina,2019-1,2019,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2018 Gasolina,2018-1,2018,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2017 Gasolina,2017-1,2017,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2016 Gasolina,2016-1,2016,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2015 Gasolina,2015-1,2015,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2014 Gasolina,2014-1,2014,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2013 Gasolina,2013-1,2013,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2012 Gasolina,2012-1,2012,Gasolina,1
MONTANA LS 1.4 ECONOFLEX 8V 2p,5416,23,2011 Gasolina,2011-1,2011,Gasolina,1
MONTANA LS COMBO 1.4 8V ECONOFLEX 2p,6204,23,2014 Gasolina,2014-1,2014,Gasolina,1
MONTANA LS COMBO 1.4 8V ECONOFLEX 2p,6204,23,2013 Gasolina,2013-1,2013,Gasolina,1
MONTANA LT 1.2  Turbo Flex 12V 4p Mec.,10402,23,32000 Gasolina,32000-1,32000,Gasolina,1
MONTANA LT 1.2  Turbo Flex 12V 4p Mec.,10402,23,2025 Gasolina,2025-1,2025,Gasolina,1
MONTANA LT 1.2  Turbo Flex 12V 4p Mec.,10402,23,2024 Gasolina,2024-1,2024,Gasolina,1
MONTANA LT 1.2  Turbo Flex 12V 4p Mec.,10402,23,2023 Gasolina,2023-1,2023,Gasolina,1
MONTANA LTZ 1.2 Turbo Flex 12V 4p Aut.,10403,23,32000 Gasolina,32000-1,32000,Gasolina,1
MONTANA LTZ 1.2 Turbo Flex 12V 4p Aut.,10403,23,2025 Gasolina,2025-1,2025,Gasolina,1
MONTANA LTZ 1.2 Turbo Flex 12V 4p Aut.,10403,23,2024 Gasolina,2024-1,2024,Gasolina,1
MONTANA LTZ 1.2 Turbo Flex 12V 4p Aut.,10403,23,2023 Gasolina,2023-1,2023,Gasolina,1
MONTANA Off Road 1.8 MPFI FlexPower 8V,1098,23,2006 Gasolina,2006-1,2006,Gasolina,1
MONTANA Off Road 1.8 MPFI FlexPower 8V,1098,23,2005 Gasolina,2005-1,2005,Gasolina,1
MONTANA Off Road 1.8 MPFI FlexPower 8V,1098,23,2004 Gasolina,2004-1,2004,Gasolina,1
MONTANA PREMIER 1.2 Turbo Flex 12V Aut.,10404,23,32000 Gasolina,32000-1,32000,Gasolina,1
MONTANA PREMIER 1.2 Turbo Flex 12V Aut.,10404,23,2025 Gasolina,2025-1,2025,Gasolina,1
MONTANA PREMIER 1.2 Turbo Flex 12V Aut.,10404,23,2024 Gasolina,2024-1,2024,Gasolina,1
MONTANA PREMIER 1.2 Turbo Flex 12V Aut.,10404,23,2023 Gasolina,2023-1,2023,Gasolina,1
MONTANA RS 1.2 Turbo Flex 12V Aut.,10759,23,32000 Gasolina,32000-1,32000,Gasolina,1
MONTANA RS 1.2 Turbo Flex 12V Aut.,10759,23,2025 Gasolina,2025-1,2025,Gasolina,1
MONTANA RS 1.2 Turbo Flex 12V Aut.,10759,23,2024 Gasolina,2024-1,2024,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2020 Gasolina,2020-1,2020,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2019 Gasolina,2019-1,2019,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2018 Gasolina,2018-1,2018,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2017 Gasolina,2017-1,2017,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2016 Gasolina,2016-1,2016,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2015 Gasolina,2015-1,2015,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2014 Gasolina,2014-1,2014,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2013 Gasolina,2013-1,2013,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2012 Gasolina,2012-1,2012,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2011 Gasolina,2011-1,2011,Gasolina,1
MONTANA Sport 1.4 ECONOFLEX 8V 2p,5108,23,2010 Gasolina,2010-1,2010,Gasolina,1
Monza 1.6i/1.8i (restante),1099,23,1987 Gasolina,1987-1,1987,Gasolina,1
Monza 1.6i/1.8i (restante),1099,23,1986 Gasolina,1986-1,1986,Gasolina,1
Monza 1.6i/1.8i (restante),1099,23,1985 Gasolina,1985-1,1985,Gasolina,1
Monza Class 1.8/ 2.0,1100,23,1993 Gasolina,1993-1,1993,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1994 Gasolina,1994-1,1994,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1993 Gasolina,1993-1,1993,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1992 Gasolina,1992-1,1992,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1991 Gasolina,1991-1,1991,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1990 Gasolina,1990-1,1990,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1989 Gasolina,1989-1,1989,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1988 Gasolina,1988-1,1988,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1987 Gasolina,1987-1,1987,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1986 Gasolina,1986-1,1986,Gasolina,1
Monza Classic SE 2.0 /MPFI e EFI 2p e 4p,1101,23,1985 Gasolina,1985-1,1985,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1994 Gasolina,1994-1,1994,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1993 Gasolina,1993-1,1993,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1992 Gasolina,1992-1,1992,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1991 Gasolina,1991-1,1991,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1990 Gasolina,1990-1,1990,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1989 Gasolina,1989-1,1989,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1988 Gasolina,1988-1,1988,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1987 Gasolina,1987-1,1987,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1986 Gasolina,1986-1,1986,Gasolina,1
Monza Classic/ SL/e/SR 1.8,1102,23,1985 Gasolina,1985-1,1985,Gasolina,1
Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1103,23,1996 Gasolina,1996-1,1996,Gasolina,1
Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1103,23,1995 Gasolina,1995-1,1995,Gasolina,1
Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1103,23,1995 Álcool,1995-2,1995,Álcool,2
Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1103,23,1994 Gasolina,1994-1,1994,Gasolina,1
Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1103,23,1993 Gasolina,1993-1,1993,Gasolina,1
Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1103,23,1992 Gasolina,1992-1,1992,Gasolina,1
Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1103,23,1991 Gasolina,1991-1,1991,Gasolina,1
Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1103,23,1990 Gasolina,1990-1,1990,Gasolina,1
Monza GL 1.8 EFI/ SL/ L/ 650/Barc. 2e4p,1103,23,1989 Gasolina,1989-1,1989,Gasolina,1
